,,,,,,,,recongnize reversal,,,,,,,,momentum,,,,,market timing,,volumn,,,condition:,"1) changing delta sign, 2) delta > 1"
Date,Open,High,Low,Close,Volume,Adj Close,Delta,Std year,Std 20 days,delta sign year,delta sign 20,trade high,trade low,crossday,interday,down/up trend,checking,trend top,trend bottom,breakthrough,,,avg volumn,,,,reversal
2/5/2015,82.8,82.8,80.5,80.7,2128300,77.904,-1.3,0.762553646,0.82268415,1.70479809,1.580193322,82.8,80.7,DOWN,DOWN,UP,UP,82.8,80.7,,,,2389403.831,,,,
2/4/2015,80.6,82.15,80.6,82,2102900,79.159,0,0.76096034,0.766275167,0,0,82,80.6,UP,UP,DOWN,DOWN,82,80.6,,,,2400959.004,,,,
2/3/2015,81.75,82.15,81.05,82,1719300,79.159,0.25,0.762215725,0.776034963,0,0,82,81.75,UP,UP,UP,UP,82.05,81.75,,,,2419237.931,,,,
2/2/2015,81.4,82.4,81.4,81.75,3064200,78.918,0.45,0.762171982,0.790648468,0,0,81.75,81.4,UP,UP,UP,,82.05,81.4,,,,2412650.575,,,,
1/30/2015,82.05,82.5,81.05,81.3,2697800,78.483,-0.95,0.761863051,0.874473526,1.246943265,1.086367937,82.05,81.3,DOWN,DOWN,DOWN,,82.05,80.75,,,,2400910.345,,,,
1/29/2015,80.75,82.35,80.7,82.25,3194100,79.4,0.35,0.763010928,0.856707283,0,0,82.25,80.75,UP,UP,UP,UP,82.25,80.75,,,,2405810.728,,,,
1/28/2015,80.3,82,80.05,81.9,2691300,79.063,0.7,0.766980532,0.860274589,0,0,81.9,80.3,UP,UP,UP,,81.9,80.35,,,,2408955.556,,,,
1/27/2015,80.35,81.4,79.55,81.2,2434400,78.387,0.7,0.770758169,0.860274589,0,0,81.2,80.35,UP,UP,UP,UP,81.2,80.35,,,,2416791.188,,,,
1/26/2015,79.95,80.55,78.85,80.5,2234000,77.711,0.6,0.770451389,0.89455958,0,0,80.5,79.95,UP,UP,UP,UP,80.5,79.95,,,,2424331.034,,,,
1/23/2015,77.7,80,77.55,79.9,2132100,77.132,2,0.770288795,0.891612968,2.596428785,2.243125742,79.9,77.7,UP,UP,UP,,79.9,77.8,,,,2434768.582,,,,
1/22/2015,77.8,78.35,77,77.9,1509100,75.201,0.1,0.766069425,0.79088558,0,0,77.9,77.8,UP,UP,DOWN,DOWN,77.9,77.8,,,,2458780.077,,,,
1/21/2015,78.1,78.3,77.4,77.8,2101300,75.105,-0.25,0.766925916,0.791500906,0,0,78.1,77.8,DOWN,DOWN,UP,UP,78.95,77.8,,,,2469609.195,,,,
1/20/2015,77.8,78.5,77.3,78.05,2136400,75.346,-0.9,0.766709144,0.837367429,1.173848006,1.074797,78.05,77.8,DOWN,UP,UP,,78.95,77.8,,,,2468931.801,,,,
1/19/2015,77.3,79.6,77.25,78.95,3359400,76.215,1,0.764549849,0.813520614,1.307959188,1.229225151,78.95,77.3,UP,UP,UP,,78.95,77.4,,,,2470995.019,,,,
1/16/2015,77.4,78.7,77.4,77.95,2636700,75.249,-0.45,0.764107567,0.794156288,0,0,77.95,77.4,DOWN,UP,UP,,78.4,77.4,,,,2471380.077,,,,
1/15/2015,76.95,78.5,76.9,78.4,3425200,75.684,1.5,0.763546441,0.779169598,1.964517046,1.925126446,78.4,76.95,UP,UP,UP,UP,78.4,76.95,,,,2471399.617,,,,
1/14/2015,75.55,77.05,75.55,76.9,3260900,74.236,0.6,0.758811632,0.801950747,0,0,76.9,75.55,UP,UP,UP,,76.9,75.6,,,,2465743.678,,,,
1/13/2015,75.6,76.45,75.6,76.3,4434900,73.657,0.25,0.759454748,0.883414429,0,0,76.3,75.6,UP,UP,UP,UP,76.3,75.6,,,,2465627.969,,,,
1/12/2015,75.6,76.15,75,76.05,1723500,73.415,1,0.761477605,0.961960717,1.313236257,1.039543489,76.05,75.6,UP,UP,UP,UP,76.05,75.6,,,,2469522.605,,,,
1/9/2015,75.4,75.9,74.55,75.05,2053800,72.45,-0.4,0.7610286,0.95454591,0,0,75.4,75.05,DOWN,DOWN,DOWN,DOWN,75.4,75.05,,,,2470837.931,,,,
1/8/2015,75.1,75.8,74.7,75.45,3044400,72.836,1.3,0.760735621,0.961396326,1.708872259,1.352199884,75.45,75.1,UP,UP,UP,UP,75.45,75.1,,,,2471087.739,,,,
1/7/2015,72.7,74.4,72.65,74.15,2477300,71.581,1.1,0.756928699,0.916985192,1.453241239,1.199583166,74.15,72.7,UP,UP,DOWN,DOWN,73.3,72.7,,,,2472400.383,,,,
1/6/2015,74.15,74.2,72.75,73.05,3477500,70.519,-0.25,0.756001531,0.910823081,0,0,74.15,73.05,DOWN,DOWN,DOWN,,73.3,73.05,,,,2480260.92,,,,
1/5/2015,73.25,74.65,73.15,73.3,1925600,70.76,-1.25,0.758062665,0.919439188,1.648940197,1.359524388,73.3,73.25,DOWN,UP,DOWN,DOWN,73.3,73.25,,,,2481619.54,,,,
1/2/2015,74.85,75.15,74.15,74.55,998000,71.967,-0.7,0.756572878,0.870492148,0,0,74.85,74.55,DOWN,DOWN,DOWN,DOWN,74.85,74.55,,,,2489757.088,,,,
1/1/2015,75.25,75.25,75.25,75.25,0,72.643,0,0.75516514,0.851546581,0,0,75.25,75.25,UP,UP,UP,UP,75.3,75.25,,,,2490386.973,,,,
12/31/2014,74.6,75.35,74.5,75.25,677600,72.643,0.7,0.75516514,0.851233625,0,0,75.25,74.6,UP,UP,UP,,75.3,74.6,,,,2490386.973,,,,
12/30/2014,75.3,75.6,74.05,74.55,1364600,71.967,-0.85,0.75409756,0.852874397,1.12717511,0,75.3,74.55,DOWN,DOWN,DOWN,DOWN,75.3,74.55,,,,2491810.345,,,,
12/29/2014,75,76.3,75,75.4,1660500,72.788,0.4,0.752023795,0.843781432,0,0,75.4,75,UP,UP,UP,UP,75.4,75,,,,2491683.908,,,,
12/26/2014,75,75,75,75,0,72.402,0,0.751739117,0.936886641,0,0,75,75,UP,UP,UP,UP,75,75,,,,2490246.743,,,,
12/25/2014,75,75,75,75,0,72.402,0,0.751739117,0.951712446,0,0,75,75,UP,UP,UP,UP,75,75,,,,2490246.743,,,,
12/24/2014,74.05,75.4,73.55,75,1114700,72.402,1.45,0.751739117,0.985166296,1.928860647,1.47183273,75,74.05,UP,UP,UP,UP,75,74.05,,,,2490246.743,,,,
12/23/2014,73.3,74.1,73.2,73.55,1581800,71.002,-0.5,0.746867513,1.117445395,0,0,73.55,73.3,DOWN,UP,UP,,74.05,73.3,,,,2491771.648,,,,
12/22/2014,73.25,74.2,73.05,74.05,1428200,71.484,0.3,0.746118159,1.118913359,0,0,74.05,73.25,UP,UP,UP,UP,74.05,73.25,,,,2496229.885,,,,
12/19/2014,72.5,73.95,72.5,73.75,1970000,71.195,0.35,0.748525075,1.118678144,0,0,73.75,72.5,UP,UP,UP,,73.75,73.2,,,,2509597.318,,,,
12/18/2014,73.2,73.7,72,73.4,3179700,70.857,1.75,0.750152259,1.120652418,2.332859735,1.561590348,73.4,73.2,UP,UP,UP,UP,73.4,73.2,,,,2522606.513,,,,
12/17/2014,73.2,73.3,71.55,71.65,3907100,69.168,-1.45,0.74414514,1.047628902,1.948544608,1.38407789,73.2,71.65,DOWN,DOWN,DOWN,DOWN,73.2,71.65,,,,2529616.858,,,,
12/16/2014,74.8,74.8,72.7,73.1,2845800,70.567,-1.55,0.738486985,1.004630726,2.098886009,1.54285546,74.8,73.1,DOWN,DOWN,DOWN,DOWN,74.8,73.1,,,,2532201.149,,,,
12/15/2014,75.4,75.4,73.8,74.65,1899100,72.064,-0.8,0.732830639,0.993081329,1.091657413,0,75.4,74.65,DOWN,DOWN,DOWN,DOWN,75.4,74.65,,,,2536358.621,,,,
12/12/2014,75.2,75.9,74.55,75.45,3340400,72.836,0.65,0.73383739,1.013643766,0,0,75.45,75.2,UP,UP,UP,UP,75.45,75.2,,,,2546660.153,,,,
12/11/2014,75,75.75,74.55,74.8,3040800,72.209,0.3,0.734224952,1.001613829,0,0,75,74.8,UP,DOWN,DOWN,,75,74.5,,,,2547671.264,,,,
12/10/2014,76.5,76.5,74.1,74.5,4055900,71.919,1,0.735356655,1.006358077,1.35988434,0,76.5,74.5,UP,DOWN,UP,UP,76.5,74.5,,,,2546680.077,,,,
12/9/2014,72.9,73.6,72.4,73.5,2837900,70.954,0.6,0.73464616,0.978774744,0,0,73.5,72.9,UP,UP,UP,UP,73.5,72.9,,,,2541216.858,,,,
12/8/2014,73.2,73.5,72.3,72.9,2231300,70.374,-0.1,0.733898785,0.995314682,0,0,73.2,72.9,DOWN,DOWN,UP,UP,73.2,72.9,,,,2534766.284,,,,
12/5/2014,72.5,73.4,72.4,73,2138300,70.471,0.25,0.734762994,1.037059989,0,0,73,72.5,UP,UP,DOWN,DOWN,73,72.5,,,,2536868.966,,,,
12/4/2014,73.5,73.55,72.3,72.75,1165800,70.23,0.05,0.735273837,1.077814553,0,0,73.5,72.75,UP,DOWN,DOWN,,73.5,72.7,,,,2535591.188,,,,
12/3/2014,73.8,73.8,72.5,72.7,1530300,70.181,-0.55,0.735273837,1.077188714,0,0,73.8,72.7,DOWN,DOWN,DOWN,,73.5,72.7,,,,2548462.452,,,,
12/2/2014,73.5,73.5,71.7,73.25,1673800,70.712,0.9,0.735434154,1.096237585,1.223766934,0,73.5,73.25,UP,DOWN,UP,UP,73.5,73.25,,,,2555249.425,,,,
12/1/2014,72.1,73.8,71.25,72.35,3000400,69.843,-1.7,0.733740543,1.07661751,2.316895279,1.57901946,72.35,72.1,DOWN,UP,DOWN,DOWN,72.35,72.1,,,,2555931.801,,,,
11/28/2014,73.25,74.15,73.05,74.05,2366800,71.484,0.8,0.725778544,1.019623253,1.102264605,0,74.05,73.25,UP,UP,DOWN,DOWN,74.05,73.25,,,,2552936.015,,,,
11/27/2014,74.65,74.7,73.1,73.25,1664800,70.712,-1.05,0.72455694,1.007377392,1.449161471,1.042310467,74.65,73.25,DOWN,DOWN,UP,UP,74.65,73.25,,,,2557663.985,,,,
11/26/2014,71.6,74.45,71.6,74.3,3677400,71.726,2.75,0.721507309,0.986407624,3.8114652,2.787894106,74.3,71.6,UP,UP,UP,UP,74.3,71.6,,,,2564503.448,,,,
11/25/2014,72.1,73,71.3,71.55,7672600,69.071,-0.55,0.701646415,0.753111965,0,0,72.1,71.55,DOWN,DOWN,DOWN,DOWN,72.1,71.55,,,,2561750.958,,,,
11/24/2014,72.2,72.6,71.6,72.1,3719500,69.602,-0.1,0.700720914,0.79531523,0,0,72.2,72.1,DOWN,DOWN,DOWN,DOWN,72.2,72.1,,,,2536954.789,,,,
11/21/2014,72.15,73,72.05,72.2,3000100,69.699,-0.35,0.700670598,0.813116163,0,0,72.2,72.15,DOWN,UP,DOWN,DOWN,72.2,72.15,,,,2529459.004,,,,
11/20/2014,73.05,73.15,72.1,72.55,3118500,70.036,-0.3,0.700355684,0.809690487,0,0,73.05,72.55,DOWN,DOWN,DOWN,DOWN,73.05,72.55,,,,2529673.946,,,,
11/19/2014,73.4,73.65,72.6,72.85,2125600,70.326,-0.6,0.701627513,0.809690487,0,0,73.4,72.85,DOWN,DOWN,DOWN,DOWN,73.4,72.85,,,,2533463.985,,,,
11/18/2014,74.6,75.7,73.3,73.45,2409300,70.905,-1.4,0.702006303,0.809792046,1.994284087,1.728838912,74.6,73.45,DOWN,DOWN,DOWN,DOWN,74.6,73.45,,,,2547655.939,,,,
11/17/2014,76.5,76.5,74.75,74.85,1796100,72.257,-1.2,0.698769497,0.733843523,1.717304499,1.635225989,76.5,74.85,DOWN,DOWN,DOWN,,76.2,74.85,,,,2551421.456,,,,
11/14/2014,76.2,76.25,75.3,76.05,2052400,73.415,0.1,0.694542958,0.663815724,0,0,76.2,76.05,UP,DOWN,UP,UP,76.2,76.05,,,,2558191.188,,,,
11/13/2014,76,76,75.3,75.95,2579500,73.319,0.5,0.695109755,0.668186863,0,0,76,75.95,UP,DOWN,UP,UP,76,75.95,,,,2569564.751,,,,
11/12/2014,76,76,75,75.45,1504500,72.836,-0.45,0.695915042,0.672583393,0,0,76,75.45,DOWN,DOWN,DOWN,DOWN,76,75.45,,,,2574136.398,,,,
11/11/2014,76,76,75.35,75.9,2383600,73.27,0.95,0.696059919,0.658666915,1.364825031,1.442307148,76,75.9,UP,DOWN,UP,UP,76,75.9,,,,2576998.851,,,,
11/10/2014,75,75.6,74.6,74.95,2367200,72.353,1.2,0.693835961,0.652948777,1.72951543,1.837816445,75,74.95,UP,DOWN,UP,UP,75,74.95,,,,2583444.061,,,,
11/7/2014,74,74.35,73.5,73.75,1466700,71.195,-1.4,0.690445936,0.657121915,2.027675052,2.13050268,74,73.75,DOWN,DOWN,DOWN,DOWN,74,73.75,,,,2585193.487,,,,
11/6/2014,75.8,75.8,74.8,75.15,891600,72.546,-0.2,0.684645986,0.591224198,0,0,75.8,75.15,DOWN,DOWN,UP,UP,75.8,75.15,,,,2588277.778,,,,
11/5/2014,75,75.35,74,75.35,2732100,72.739,0.9,0.684483893,0.59877067,1.314859283,1.503079634,75.35,75,UP,UP,UP,UP,75.35,75,,,,2596251.341,,,,
11/4/2014,74.8,74.8,73.55,74.45,1323600,71.871,0.3,0.684921652,0.594774393,0,0,74.8,74.45,UP,DOWN,DOWN,,74.8,74.15,,,,2600858.238,,,,
11/3/2014,75,75,73.5,74.15,1493300,71.581,-0.7,0.684830636,0.614490589,1.022150533,1.139154956,75,74.15,DOWN,DOWN,DOWN,,74.85,74.15,,,,2606274.713,,,,
10/31/2014,74.5,74.95,73.9,74.85,2089100,72.257,0.45,0.683838042,0.577078623,0,0,74.85,74.5,UP,UP,UP,UP,74.85,74.5,,,,2612584.291,,,,
10/30/2014,74.55,74.6,73.8,74.4,1980100,71.822,0.5,0.685326018,0.585768726,0,0,74.55,74.4,UP,DOWN,UP,UP,74.55,74.4,,,,2627289.655,,,,
10/29/2014,74.4,74.6,73.75,73.9,2948800,71.34,-0.5,0.684734444,0.586890782,0,0,74.4,73.9,DOWN,DOWN,UP,UP,74.4,73.9,,,,2633593.87,,,,
10/28/2014,73.3,74.9,73.3,74.4,3491400,71.822,1.1,0.684541803,0.562858073,1.606914282,1.954311491,74.4,73.3,UP,UP,DOWN,DOWN,74.4,73.3,,,,2632001.916,,,,
10/27/2014,74.8,74.8,72.4,73.3,2887000,70.76,0.7,0.68149442,0.55169595,1.027154411,1.268814825,74.8,73.3,UP,DOWN,UP,UP,74.8,73.3,,,,2622924.904,,,,
10/24/2014,72.35,72.65,71.25,72.6,1196100,70.085,-0.1,0.681931667,0.578536038,0,0,72.6,72.35,DOWN,UP,DOWN,DOWN,72.6,72.35,,,,2622867.816,,,,
10/23/2014,72.6,73,72.05,72.7,1328800,70.181,-0.3,0.682664269,0.577562938,0,0,72.7,72.6,DOWN,UP,DOWN,DOWN,72.7,72.6,,,,2627192.72,,,,
10/22/2014,73,73,72.5,73,2344200,70.471,0.65,0.68245269,0.582169265,0,1.116513769,73,73,UP,UP,UP,UP,73,73,,,,2632008.046,,,,
10/21/2014,72.9,72.9,71.75,72.35,1610300,69.843,0.1,0.681491177,0.614388871,0,0,72.9,72.35,UP,DOWN,UP,UP,72.9,72.35,,,,2631430.651,,,,
10/20/2014,72.3,72.8,71.4,72.25,1158500,69.747,0.25,0.681491177,0.614645812,0,0,72.3,72.25,UP,DOWN,,,72.3,72.25,,,,2638074.713,,,,
10/17/2014,72.4,72.6,71.4,72,2311500,69.506,-0.15,0.681733749,0.622198987,0,0,72.4,72,DOWN,DOWN,DOWN,DOWN,72.4,72,,,,2645300,,,,
10/16/2014,73,73,71.6,72.15,4046100,69.65,-0.3,0.683111445,0.631305039,0,0,73,72.15,DOWN,DOWN,DOWN,DOWN,73,72.15,,,,2647467.433,,,,
10/15/2014,73,73,71.85,72.45,3028100,69.94,0.35,0.682960207,0.65582411,0,0,73,72.45,UP,DOWN,UP,UP,73,72.45,,,,2641137.548,,,,
10/14/2014,71.6,72.3,71,72.1,4020600,69.602,0.85,0.683553209,0.65680146,1.243502318,1.294150595,72.1,71.6,UP,UP,UP,UP,72.1,71.6,,,,2636132.184,,,,
10/13/2014,70.4,71.3,69.5,71.25,2140600,68.781,1.25,0.681583233,0.640825947,1.833965304,1.950607658,71.25,70.4,UP,UP,UP,UP,71.25,70.4,,,,2620727.586,,,,
10/10/2014,70.2,70.2,69.15,70,2016400,67.575,-0.8,0.678061439,0.643387417,1.179834089,1.243418784,70.2,70,DOWN,DOWN,DOWN,DOWN,70.2,70,,,,2624362.069,,,,
10/9/2014,72,72,70.05,70.8,1811200,68.347,0.85,0.676204812,0.643387417,1.257015604,1.321132458,72,70.8,UP,DOWN,UP,UP,72,70.8,,,,2623108.429,,,,
10/8/2014,70,70.4,69.6,69.95,1654600,67.527,-0.35,0.674934148,0.611270248,0,0,70,69.95,DOWN,DOWN,,,70,69.95,,,,2624136.398,,,,
10/7/2014,68.8,70.8,68.8,70.3,2841800,67.864,0.9,0.674626224,0.609119295,1.334072065,1.477543081,70.3,68.8,UP,UP,UP,UP,70.3,68.8,,,,2628336.015,,,,
10/6/2014,68.55,69.65,68.25,69.4,2216200,66.996,0,0.672356302,0.562419585,0,0,69.4,68.55,UP,UP,UP,UP,69.4,68.55,,,,2642547.126,,,,
10/3/2014,67.5,70.4,67.5,69.4,4588800,66.996,0.75,0.672425338,0.61667615,1.115365465,1.216197514,69.4,67.5,UP,UP,,,69.4,67.5,,,,2641350.575,,,,
10/2/2014,68.65,68.65,68.65,68.65,0,66.272,0,0.671185119,0.573372984,0,0,68.65,68.65,UP,UP,UP,UP,68.65,68.65,,,,2631076.628,,,,
10/1/2014,68.65,68.65,68.65,68.65,0,66.272,0,0.67403876,0.571349971,0,0,68.65,68.65,UP,UP,DOWN,DOWN,68.65,68.65,,,,2660291.571,,,,
9/30/2014,69.05,69.8,68.05,68.65,4002600,66.272,-0.45,0.67403876,0.756637298,0,0,69.05,68.65,DOWN,DOWN,DOWN,DOWN,69.05,68.65,,,,2660291.571,,,,
9/29/2014,69,69.5,68.25,69.1,3817500,66.706,-0.75,0.682133092,0.756637298,1.099492179,0,69.1,69,DOWN,UP,DOWN,DOWN,69.1,69,,,,2678744.828,,,,
9/26/2014,69.5,70,69.05,69.85,1356400,67.43,0.35,0.680843894,0.885538046,0,0,69.85,69.5,UP,UP,DOWN,DOWN,69.85,69.5,,,,2672723.755,,,,
9/25/2014,70,70.3,69.25,69.5,2413800,67.092,-0.4,0.681557017,0.963122663,0,0,70,69.5,DOWN,DOWN,UP,UP,70,69.5,,,,2678496.552,,,,
9/24/2014,68.8,70,68.8,69.9,2211500,67.478,1.15,0.681210987,0.976486721,1.688170071,1.177691386,69.9,68.8,UP,UP,UP,UP,69.9,68.8,,,,2675408.046,,,,
9/23/2014,68.05,69.5,68.05,68.75,2498500,66.368,0.3,0.677504251,0.928846908,0,0,68.75,68.05,UP,UP,UP,UP,68.75,68.05,,,,2673524.521,,,,
9/22/2014,68,68.95,68,68.45,2032200,66.078,-0.25,0.677258967,0.920736976,0,0,68.45,68,DOWN,UP,DOWN,DOWN,68.45,68,,,,2670909.962,,,,
9/19/2014,69.45,69.45,68.2,68.7,3086100,66.32,-0.4,0.677078346,0.933848151,0,0,69.45,68.7,DOWN,DOWN,DOWN,DOWN,69.45,68.7,,,,2663123.755,,,,
9/18/2014,69.75,69.75,68.8,69.1,2321000,66.706,-0.75,0.676954278,0.935593676,1.10790348,0,69.75,69.1,DOWN,DOWN,DOWN,DOWN,69.75,69.1,,,,2669617.241,,,,
9/17/2014,70.7,70.7,69.75,69.85,2384100,67.43,0.4,0.675334075,0.929668164,0,0,70.7,69.85,UP,DOWN,,,70.7,69.85,,,,2667620.307,,,,
9/16/2014,71.1,71.15,68.4,69.45,1470100,67.044,-0.3,0.676679069,0.990384694,0,0,71.1,69.45,DOWN,DOWN,,,71.1,69.45,,,,2668809.195,,,,
9/15/2014,70.8,71,69.3,69.75,3159200,67.333,-1.25,0.678396151,0.996969091,1.842581208,1.253800154,70.8,69.75,DOWN,DOWN,DOWN,DOWN,70.8,69.75,,,,2672600.383,,,,
9/12/2014,71.7,71.85,70.85,71,1637300,68.54,-0.8,0.673969452,0.966746443,1.18699742,0,71.7,71,DOWN,DOWN,DOWN,DOWN,71.7,71,,,,2678508.046,,,,
9/11/2014,72.8,73,71.5,71.8,1894200,69.312,-0.4,0.672343481,0.976581039,0,0,72.8,71.8,DOWN,DOWN,,,72.8,71.8,,,,2685022.605,,,,
9/10/2014,72.5,72.7,72.05,72.2,1741400,69.699,-0.2,0.673532615,0.987484177,0,0,72.5,72.2,DOWN,DOWN,,,72.5,72.2,,,,2696835.249,,,,
9/9/2014,72.4,72.4,72.4,72.4,0,69.892,0,0.674317832,0.993809788,0,0,72.4,72.4,UP,UP,DOWN,DOWN,72.4,72.4,,,,2701882.759,,,,
9/8/2014,73.2,73.5,72,72.4,1913200,69.892,-1.3,0.675077361,0.995516264,1.925705224,1.30585511,73.2,72.4,DOWN,DOWN,DOWN,DOWN,73.2,72.4,,,,2709032.184,,,,
9/5/2014,74.8,74.8,73.2,73.7,2455300,71.147,-0.3,0.671040306,0.950827202,0,0,74.8,73.7,DOWN,DOWN,,,74.8,73.7,,,,2710435.249,,,,
9/4/2014,74.3,74.3,73.25,74,2418500,71.436,-0.1,0.675058424,0.946266903,0,0,74.3,74,DOWN,DOWN,UP,UP,74.3,74,,,,2714956.705,,,,
9/3/2014,71.8,74.25,71,74.1,3252500,71.533,1.95,0.675030099,0.980235605,2.888760074,1.989317659,74.1,71.8,UP,UP,,,74.1,71.8,,,,2715034.483,,,,
9/2/2014,72.5,72.6,71.85,72.15,1755400,69.65,-0.45,0.664423281,0.892995403,0,0,72.5,72.15,DOWN,DOWN,,,72.5,72.15,,,,2710523.755,,,,
9/1/2014,70.7,72.95,70.7,72.6,3018900,70.085,2,0.666566471,0.884158833,3.000450947,2.262037006,72.6,70.7,UP,UP,UP,UP,72.6,70.7,,,,2711054.406,,,,
8/29/2014,72.4,72.9,70.35,70.6,4104200,68.154,-1.8,0.656717987,0.773997654,2.740902542,2.325588444,72.4,70.6,DOWN,DOWN,DOWN,DOWN,72.4,70.6,,,,2709701.916,,,,
8/28/2014,73.45,73.45,72.1,72.4,2522900,69.892,-0.9,0.647162753,0.64123134,1.390685722,1.403549614,73.45,72.4,DOWN,DOWN,DOWN,DOWN,73.45,72.4,,,,2701453.64,,,,
8/27/2014,74.5,74.55,73.05,73.3,2586800,70.76,0.1,0.649076062,0.591585737,0,0,74.5,73.3,UP,DOWN,UP,UP,74.5,73.3,,,,2701823.755,,,,
8/26/2014,74,74,72.8,73.2,1761200,70.664,-0.3,0.652776157,0.603253242,0,0,74,73.2,DOWN,DOWN,DOWN,DOWN,74,73.2,,,,2698365.517,,,,
8/25/2014,74,74,72.3,73.5,1960300,70.954,-0.95,0.655283453,0.644873509,1.449754293,1.473157119,74,73.5,DOWN,DOWN,DOWN,DOWN,74,73.5,,,,2698031.418,,,,
8/22/2014,75.8,75.85,74.2,74.45,3306800,71.224,0,0.658033402,0.593805745,0,0,75.8,74.45,UP,DOWN,UP,UP,75.8,74.45,,,,2698827.586,,,,
8/21/2014,74.65,74.8,74.1,74.45,2302500,71.224,-0.05,0.660001161,0.659400645,0,0,74.65,74.45,DOWN,DOWN,UP,UP,74.65,74.45,,,,2699449.425,,,,
8/20/2014,74,74.95,73.55,74.5,4285800,71.272,1.4,0.661102387,0.660223248,2.117675004,2.120494855,74.5,74,UP,UP,UP,UP,74.5,74,,,,2702346.36,,,,
8/19/2014,72.25,73.25,71.85,73.1,2129200,69.932,0.35,0.660515332,0.607063683,0,0,73.1,72.25,UP,UP,,,73.1,72.25,,,,2700847.893,,,,
8/18/2014,72.45,72.8,71.65,72.75,1189500,69.598,0.3,0.66034486,0.61164145,0,0,72.75,72.45,UP,UP,UP,UP,72.75,72.45,,,,2699470.881,,,,
8/15/2014,72,72.8,71.75,72.45,2260300,69.311,0.95,0.660572109,0.61164145,1.438147307,1.553197548,72.45,72,UP,UP,,,72.45,72,,,,2702749.808,,,,
8/14/2014,72.5,72.8,71.4,71.5,1991100,68.402,-0.75,0.660854583,0.590110382,1.13489415,1.270948661,72.5,71.5,DOWN,DOWN,,,72.5,71.5,,,,2709332.567,,,,
8/13/2014,71.75,72.3,71.6,72.25,2404100,69.119,0.55,0.659189278,0.553095357,0,0,72.25,71.75,UP,UP,UP,UP,72.25,71.75,,,,2701703.831,,,,
8/12/2014,71.15,72,71.15,71.7,2485800,68.593,0.3,0.658672226,0.553095357,0,0,71.7,71.15,UP,UP,,,71.7,71.15,,,,2700211.111,,,,
8/11/2014,71.5,71.8,71,71.4,1685200,68.306,0.65,0.658672226,0.558922836,0,1.16295123,71.5,71.4,UP,DOWN,UP,UP,71.5,71.4,,,,2697791.954,,,,
8/8/2014,71,71.3,70.2,70.75,1764000,67.684,-0.05,0.65748989,0.557691435,0,0,71,70.75,DOWN,DOWN,UP,UP,71,70.75,,,,2694529.885,,,,
8/7/2014,69.6,70.95,69.6,70.8,2706000,67.732,1.35,0.659100746,0.560045816,2.048245293,2.410517072,70.8,69.6,UP,UP,UP,UP,70.8,69.6,,,,2692565.9,,,,
8/6/2014,69.1,69.8,69.1,69.45,1149800,66.44,0.15,0.658742192,0.485439302,0,0,69.45,69.1,UP,UP,DOWN,DOWN,69.45,69.1,,,,2692763.602,,,,
8/5/2014,69.5,69.95,69.1,69.3,1706300,66.297,-0.1,0.661553168,0.533829265,0,0,69.5,69.3,DOWN,DOWN,DOWN,DOWN,69.5,69.3,,,,2694676.245,,,,
8/4/2014,70,70.4,69.2,69.4,1805000,66.393,-0.25,0.661776327,0.534562044,0,0,70,69.4,DOWN,DOWN,UP,UP,70,69.4,,,,2691872.031,,,,
8/1/2014,69.35,70.5,69.35,69.65,2413800,66.632,0.3,0.661976038,0.530987164,0,0,69.65,69.35,UP,UP,UP,UP,69.65,69.35,,,,2691301.533,,,,
7/31/2014,69.5,70,69.2,69.35,2283400,66.345,0.15,0.66914025,0.528223188,0,0,69.5,69.35,UP,DOWN,UP,UP,69.5,69.35,,,,2691378.927,,,,
7/30/2014,69,69.5,68.8,69.2,3522600,66.201,0.75,0.669190845,0.55745545,1.120756516,1.345398991,69.2,69,UP,UP,,,69.2,69,,,,2689274.33,,,,
7/29/2014,69.7,69.85,68.3,68.45,4082700,65.484,-0.9,0.667568135,0.596502967,1.348176992,1.508793837,69.7,68.45,DOWN,DOWN,DOWN,DOWN,69.7,68.45,,,,2681954.789,,,,
7/28/2014,69.8,70,69.2,69.35,1345600,66.345,-0.2,0.665358464,0.554740338,0,0,69.8,69.35,DOWN,DOWN,UP,UP,69.8,69.35,,,,2670936.015,,,,
7/25/2014,68.8,69.65,68.8,69.55,2360000,66.536,-1.05,0.665249101,0.572299149,1.578356136,1.834704808,69.55,68.8,DOWN,UP,DOWN,DOWN,69.55,68.8,,,,2669746.743,,,,
7/24/2014,69.85,70.65,69.85,70.6,2738700,67.541,0.5,0.662634301,0.513059707,0,0,70.6,69.85,UP,UP,,,70.6,69.85,,,,2668998.467,,,,
7/23/2014,69.9,70.2,69.7,70.1,2821200,67.062,0.6,0.661922387,0.57111963,0,1.050567987,70.1,69.9,UP,UP,UP,UP,70.1,69.9,,,,2663717.241,,,,
7/22/2014,68.45,69.7,68.3,69.5,2360600,66.488,0.55,0.662971523,0.562185585,0,0,69.5,68.45,UP,UP,,,69.5,68.45,,,,2662516.858,,,,
7/21/2014,68.8,69,68.15,68.95,1573000,65.962,0.3,0.662127284,0.608297884,0,0,68.95,68.8,UP,UP,UP,UP,68.95,68.8,,,,2657448.659,,,,
